date,close,open,high,low,volume,volume.1,turnover,total_shares,PE_TTM,PB,PS_TTM,reits_divd,EPS_TTM,pre_close,MA5,MA10,MACD,RSI,DX,next_return
2013/8/16,2331.43,2314.261,2423.081,2295.023,12036.9563,104.0268,0.5972,2855.0142,9.3567,1.4042,0.9067,3.1991,0.6415,2321.576,2337.3324,2310.2047,14.78564555,52.83903607,33.3578751,0.011842142
2013/8/19,2312.465,2286.203,2340.194,2284.077,7248.3224,67.0649,0.3558,2855.2801,9.4072,1.4115,0.9122,3.166,0.6415,2304.144,2333.0596,2315.5148,16.12973089,56.61703608,29.14743025,-0.008134493
2013/8/20,2308.589,2325.862,2353.409,2303.666,7308.6345,67.5897,0.3588,2855.2801,9.3547,1.4007,0.9045,3.1927,0.6415,2331.43,2323.739,2317.3972,15.48609711,53.41420728,31.94119629,-0.001676133
2013/8/21,2303.932,2320.584,2321.642,2291.053,5500.7384,50.8865,0.27,2855.2801,9.3488,1.3992,0.9037,3.2087,0.6415,2312.465,2315.6408,2320.1938,14.49614931,52.75732886,26.80198592,-0.002017249
2013/8/22,2286.929,2302.668,2329.143,2297.016,5533.8104,51.6863,0.2716,2855.2801,9.2974,1.3922,0.8997,3.2331,0.6415,2308.589,2312.112,2322.9088,13.18385233,51.9309829,28.58354296,-0.007379992
2013/8/23,2335.616,2314.866,2321.037,2251.92,6896.7133,65.4598,0.3385,2855.2801,9.2062,1.3804,0.892,3.2503,0.6415,2303.932,2308.669,2323.0007,10.64909141,48.91829319,11.07951674,0.021289249
2013/8/26,2340.881,2294.759,2336.381,2288.496,7037.1043,66.541,0.3454,2855.2801,9.3516,1.3939,0.9041,3.193,0.6415,2286.929,2309.5062,2321.2829,12.4256737,56.66986912,15.30425133,0.002254223
2013/8/27,2328.056,2332.8,2345.105,2322.461,6599.0333,62.5754,0.3239,2855.2801,9.3488,1.3932,0.9042,3.19,0.6415,2335.616,2315.1894,2319.4642,14.09597978,57.42231743,17.69848854,-0.005478707
2013/8/28,2318.311,2326.096,2345.358,2307.043,8925.6174,80.9656,0.4381,2855.2823,9.3187,1.3856,0.9008,3.2033,0.6415,2340.881,2319.0828,2317.3618,14.22090928,54.92044921,11.68932137,-0.004185896
2013/8/29,2313.91,2338.564,2342.32,2308.145,6608.5415,59.7199,0.3243,2855.287,9.228,1.3727,0.8943,3.2142,0.6415,2328.056,2321.9586,2317.0353,13.37934795,53.02979201,11.68932137,-0.001898365
2013/8/30,2320.344,2315.913,2334.413,2303.609,8765.4515,76.696,0.4302,2855.287,9.1284,1.3584,0.8892,3.2196,0.6415,2318.311,2327.3548,2318.0119,12.21645691,52.15653585,9.776964293,0.002780575
2013/9/2,2354.502,2319.957,2329.867,2297.449,7951.0249,73.5759,0.3902,2855.287,9.1268,1.3598,0.8876,3.2143,0.6415,2313.91,2324.3004,2316.9033,11.67939462,53.36558143,7.095205494,0.014721093
2013/9/3,2350.699,2326.231,2354.856,2321.304,8055.4005,72.664,0.3953,2855.287,9.2399,1.3767,0.8986,3.1746,0.6415,2320.344,2327.0246,2321.107,13.8503755,59.25284414,16.05421953,-0.001615204
2013/9/4,2341.735,2352.537,2360.663,2345.437,7872.5763,68.509,0.3863,2855.2845,9.2354,1.376,0.8982,3.1516,0.6415,2354.502,2331.5532,2325.318,15.0900742,58.36933676,18.03233787,-0.003813334
2013/9/5,2357.782,2350.927,2351.218,2336.754,6295.1383,59.6061,0.3089,2855.3759,9.1989,1.3705,0.8946,3.1648,0.6414,2350.699,2336.238,2329.0983,15.17430452,56.24065113,13.71731928,0.006852611
2013/9/6,2440.609,2336.767,2361.178,2335.932,7334.0116,63.9169,0.3595,2855.3759,9.247,1.3776,0.8993,3.148,0.6414,2341.735,2345.0124,2336.1836,16.34747296,59.11517303,17.44549735,0.035129202
2013/9/9,2474.894,2374.26,2449.249,2372.686,14988.964,127.2995,0.7346,2858.3912,9.6234,1.4337,0.9359,3.0317,0.6408,2357.782,2369.0654,2346.6829,23.68760808,70.05078286,41.51141417,0.014047723
2013/9/10,2482.889,2446.454,2475.195,2435.826,15485.5992,130.6481,0.759,2858.3912,9.6979,1.4455,0.9431,3.0334,0.6408,2440.609,2393.1438,2360.0842,31.9034677,73.24131101,46.46293254,0.003230441
2013/9/11,2507.455,2483.791,2504.469,2471.624,16691.4974,142.8303,0.8169,2858.3912,9.7217,1.4458,0.9455,3.022,0.6408,2474.894,2419.5818,2375.5675,38.61460025,73.93853907,51.45633086,0.009894119
2013/9/12,2488.902,2480.468,2527.383,2469.718,14517.3175,126.1155,0.7105,2858.3912,9.7981,1.4619,0.9529,3.2338,0.6408,2482.889,2452.7258,2394.4819,45.39223857,76.00721014,54.99474288,-0.007399136
2013/9/13,2478.39,2502.54,2515.781,2481.454,11077.5049,98.275,0.5421,2858.3912,9.7125,1.4491,0.9446,3.2595,0.6408,2507.455,2478.9498,2411.9811,48.7050522,71.39783448,54.99474288,-0.004223549
2013/9/16,2427.322,2501.077,2503.694,2467.129,10538.3282,97.0438,0.5157,2858.3912,9.6805,1.4444,0.9415,3.2704,0.6408,2488.902,2486.506,2427.7857,49.90695402,68.85013613,47.21456252,-0.020605312
2013/9/17,2432.51,2480.81,2481.71,2426.462,9945.9982,93.1151,0.4867,2858.6271,9.4953,1.4165,0.9234,3.3356,0.6407,2478.39,2476.9916,2435.0677,46.2060742,58.01884505,27.62828832,0.002137335
2013/9/18,2472.288,2426.04,2439.626,2407.243,7104.0759,69.3413,0.348,2856.9291,9.5065,1.4171,0.9229,3.2667,0.6411,2427.322,2466.9158,2443.2488,43.19381709,58.72916575,19.53422388,0.016352656
2013/9/23,2443.885,2441.516,2473.163,2439.993,8012.8352,80.9207,0.3925,2856.9291,9.6256,1.4349,0.9345,3.0528,0.6411,2432.51,2459.8824,2456.3041,43.51472315,63.7883047,28.10282007,-0.011488548
2013/9/24,2429.03,2470.715,2470.746,2420.085,9785.3013,96.7698,0.4793,2856.9291,9.5291,1.4205,0.9251,3.0808,0.6411,2472.288,2450.879,2464.9144,41.00448461,58.29341693,19.93805702,-0.006078437
2013/9/25,2384.443,2440.835,2455.037,2423.276,9051.8418,89.1192,0.4434,2856.9291,9.4834,1.4137,0.9207,3.0964,0.6411,2443.885,2441.007,2463.7565,37.38547168,55.59596234,19.93805702,-0.018355887
2013/9/26,2394.971,2422.631,2422.631,2382.535,8623.677,84.1839,0.4224,2856.9291,9.3348,1.3915,0.9063,3.1463,0.6411,2429.03,2432.4312,2454.7114,30.56721971,48.36224748,4.178739271,0.004415287
2013/9/27,2409.037,2382.218,2402.196,2379.856,6597.1508,66.384,0.3232,2856.9291,9.3646,1.396,0.9091,3.1315,0.6411,2384.443,2424.9234,2445.9196,25.71678048,50.01600343,3.21831554,0.00587314
2013/9/30,2441.811,2406.205,2415.075,2397.22,5951.3992,60.9901,0.2901,2856.93,9.405,1.402,0.9131,3.116,0.676,2394.971,2412.2732,2436.0778,22.74558416,52.21781191,7.627134971,0.013604606
2013/10/8,2453.583,2406.415,2446.703,2392.572,8478.5506,84.2299,0.4132,2857.6105,9.5001,1.4155,0.9223,3.084,0.6759,2409.037,2411.8584,2431.3687,22.77296499,56.97364534,17.55932346,0.004821012
2013/10/9,2429.317,2432.94,2453.746,2424.769,7627.7645,76.1283,0.3713,2858.9504,9.5315,1.4203,0.9255,3.0733,0.6756,2441.811,2416.769,2428.888,23.47397317,58.56876748,19.6316409,-0.009890026
2013/10/10,2468.508,2455.64,2455.979,2422.017,9032.9706,89.468,0.4396,2859.4,9.4443,1.4075,0.9172,3.1017,0.6755,2453.583,2425.7438,2429.0875,21.81993715,54.11516926,18.3794616,0.016132518
2013/10/11,2472.542,2442.364,2471.165,2439.634,9338.8261,91.8115,0.4544,2859.9423,9.5866,1.4284,0.931,3.0575,0.6753,2429.317,2440.4512,2432.6873,23.4017273,59.47488809,23.15907421,0.001634186
2013/10/14,2467.517,2472.267,2483.131,2462.551,10008.1301,99.1092,0.4869,2859.9423,9.6035,1.4311,0.9328,3.0467,0.6753,2468.508,2453.1522,2432.7127,24.69613581,59.99290522,26.79666943,-0.002032321
2013/10/15,2421.371,2475.324,2479.134,2449.416,8917.3496,86.1008,0.4338,2859.9423,9.5572,1.4247,0.9287,3.0569,0.6753,2472.542,2458.2934,2435.0759,25.02798137,58.98151059,20.07700786,-0.018701391
2013/10/16,2413.33,2459.077,2459.077,2409.718,8897.9834,83.1508,0.4329,2859.9423,9.4272,1.4053,0.9163,3.1029,0.6753,2467.517,2451.851,2434.31,21.32159279,50.55300788,2.412006902,-0.003320846
2013/10/17,2426.054,2432.645,2440.919,2407.777,7122.2474,67.7229,0.3465,2859.9423,9.4142,1.4033,0.915,3.1077,0.6753,2421.371,2448.6536,2437.1987,17.53329868,49.23277798,1.62478883,0.005272383
2013/10/18,2471.322,2415.118,2435.712,2410.599,6029.163,59.1388,0.2933,2859.9423,9.4394,1.407,0.9175,3.0998,0.6753,2413.33,2440.1628,2440.307,15.38047225,51.39586535,1.62478883,0.018659107
2013/10/21,2445.891,2431.915,2472.785,2423.562,8490.9795,82.2231,0.4131,2859.9423,9.5704,1.427,0.9306,3.0479,0.6753,2426.054,2439.9188,2446.5355,17.12963135,58.21681081,15.93823603,-0.010290444
2013/10/22,2418.491,2470.255,2470.255,2439.859,9070.3029,83.4121,0.4413,2859.9423,9.4896,1.4149,0.9226,3.0741,0.6753,2471.322,2435.5936,2446.9435,16.27616192,53.66079446,15.93823603,-0.011202462
2013/10/23,2400.511,2451.556,2474.372,2412.483,9154.5355,83.2868,0.4452,2860.4481,9.3861,1.4017,0.9144,3.1034,0.6752,2445.891,2435.0176,2443.4343,13.23625097,49.19376578,3.092282526,-0.007434388
2013/10/24,2368.559,2412.235,2422.943,2395.474,6456.0821,60.4272,0.314,2860.4481,9.3019,1.3886,0.9057,3.1288,0.6752,2418.491,2432.4538,2440.5537,9.269411892,46.4605745,4.023124328,-0.013310499
2013/10/25,2365.954,2400.517,2413.332,2353.993,7707.0182,70.7781,0.3748,2860.4481,9.1796,1.3704,0.8936,3.1708,0.6752,2400.511,2420.9548,2430.5588,3.506977725,41.99524864,18.75118998,-0.001099825
2013/10/28,2372.053,2372.571,2377.249,2351.862,6287.6152,56.6021,0.3055,2860.4481,9.0927,1.3612,0.8904,3.172,0.6752,2368.559,2399.8812,2419.9,-1.255521725,41.64383897,19.43517015,0.002577819
2013/10/29,2407.471,2369.216,2408.616,2327.904,10673.7833,91.7416,0.5187,2860.4481,9.1218,1.3654,0.8923,3.1603,0.6752,2365.954,2385.1136,2410.3536,-4.485986859,42.84961949,5.37363653,0.01493137
2013/10/30,2373.718,2371.853,2407.851,2365.506,9217.8126,75.7351,0.4479,2860.4492,9.1719,1.3727,0.8985,3.1137,0.6752,2372.053,2382.9096,2408.9636,-4.140488182,49.38953262,5.37363653,-0.014020107
2013/10/31,2384.96,2398.395,2398.395,2370.226,8273.6964,70.3939,0.402,2860.4492,8.9657,1.3391,0.8835,3.1404,0.6752,2407.471,2377.551,2405.0024,-6.515160293,44.19871761,5.37363653,0.00473603
2013/11/1,2380.454,2373.962,2395.005,2365.146,6305.5762,57.82,0.3064,2860.4492,9.0159,1.3466,0.8885,3.1255,0.6752,2373.718,2380.8312,2400.893,-7.404613824,46.22588582,7.574717516,-0.00188934
2013/11/4,2383.769,2397.21,2404.896,2376.355,5179.8461,48.9595,0.2517,2860.4492,9.0015,1.3444,0.8871,3.1277,0.6752,2384.96,2383.7312,2391.8062,-8.376549054,45.51220217,2.571913364,0.001392591
2013/11/5,2353.568,2366.884,2385.688,2343.801,6208.4488,56.9355,0.3017,2860.4753,9.0115,1.3459,0.888,3.1229,0.6752,2380.454,2386.0744,2385.594,-8.778133077,46.17064296,16.35896838,-0.012669432
2013/11/6,2340.552,2371.324,2383.54,2352.787,6377.6663,59.5369,0.3099,2860.4753,8.9331,1.3342,0.8803,3.1511,0.6752,2383.769,2375.2938,2379.1017,-11.40192531,41.27684095,16.35896838,-0.005530327
2013/11/7,2307.945,2351.871,2356.672,2328.253,5482.1747,50.9426,0.2663,2860.4753,8.9124,1.3311,0.8783,3.1617,0.6752,2353.568,2368.6606,2373.1058,-14.36597991,39.34143714,25.56547981,-0.013931329
2013/11/8,2315.889,2329.084,2342.672,2306.041,5378.8508,48.565,0.2612,2860.4753,8.8253,1.3181,0.8697,3.1955,0.6752,2340.552,2353.2576,2367.0444,-19.12565824,34.92366835,32.77956133,0.003442023
2013/11/11,2340,2305.94,2325.228,2295.003,4573.9457,42.5665,0.2221,2860.4753,8.8523,1.322,0.8723,3.1851,0.6752,2307.945,2340.3446,2362.0379,-22.00308533,36.786092,36.09418653,0.010411121
2013/11/12,2288.116,2319.362,2342.529,2316.603,5268.7545,49.8548,0.2558,2860.4753,8.9177,1.3318,0.8787,3.1601,0.6752,2315.889,2331.5908,2358.8326,-22.08334774,42.19354122,25.63697136,-0.02217265
2013/11/13,2304.501,2325.36,2325.563,2287.547,5984.8831,53.1831,0.2905,2860.4753,8.7537,1.3073,0.8626,3.22,0.6752,2340,2318.5004,2346.8971,-26.03346391,35.21304492,34.71036981,0.007160913
2013/11/14,2350.734,2291.269,2305.696,2279.006,5731.0356,51.9451,0.2782,2860.4753,8.7938,1.3133,0.8665,3.2045,0.6752,2288.116,2311.2902,2339.9754,-27.52454108,38.66410643,37.13840991,0.020062044
2013/11/15,2428.903,2306.549,2377.211,2306.549,8639.1771,83.1479,0.4192,2860.4402,8.9257,1.333,0.8795,3.1542,0.6752,2304.501,2319.848,2336.5528,-24.69099139,47.2091469,2.699281284,0.033253018
2013/11/18,2412.163,2367.883,2429.566,2361.038,11003.4633,108.5495,0.5339,2860.4402,9.1795,1.3709,0.9045,3.0664,0.6752,2350.734,2342.4508,2341.3977,-15.95389131,57.89090032,14.27352699,-0.006892
2013/11/19,2424.85,2427.928,2427.928,2405.076,7864.8296,79.8849,0.3816,2860.4402,9.1423,1.3654,0.9009,3.0785,0.6752,2428.903,2356.8834,2344.2371,-10.26215886,55.30987579,14.27352699,0.005259595
2013/11/20,2409.989,2428.767,2435.427,2406.417,7229.1801,67.7414,0.3508,2860.4402,9.1881,1.3722,0.9054,3.0638,0.6752,2412.163,2384.2302,2351.3653,-4.673808271,56.87900522,16.56414965,-0.006128627
2013/11/21,2397.962,2412.451,2415.383,2382.878,8770.6677,82.2205,0.4256,2860.4402,9.1794,1.3709,0.9045,3.0681,0.6752,2424.85,2405.3278,2358.309,-1.427701017,54.46659473,6.907711376,-0.004990479
2013/11/22,2388.629,2415.29,2418.999,2393.581,7500.0675,70.0522,0.3639,2860.4402,9.1591,1.3679,0.9025,3.0784,0.6752,2409.989,2414.7734,2367.3107,0.172396701,52.52499718,8.166286695,-0.003892055
2013/11/25,2387.416,2385.784,2418.853,2380.689,6614.4734,63.8113,0.3209,2860.4487,9.1013,1.3592,0.8968,3.0964,0.6752,2397.962,2406.7186,2374.5847,0.679557058,51.00551787,2.828566042,-0.000507823
2013/11/26,2414.481,2387.826,2399.022,2380.412,5918.5864,53.3342,0.2871,2860.5676,9.076,1.3554,0.8943,3.1032,0.6752,2388.629,2401.7692,2379.3263,0.972397144,50.79982692,2.711285426,0.011336525
2013/11/27,2439.53,2386.362,2422.806,2383.78,7529.4088,70.7448,0.3653,2860.5676,9.1495,1.3663,0.9016,3.0769,0.6752,2387.416,2399.6954,2391.9628,3.34978015,55.14622003,11.99283141,0.010374486
2013/11/28,2438.944,2419.15,2460.556,2417.235,9066.0406,86.8524,0.4399,2860.5676,9.2313,1.3785,0.9096,3.0481,0.6752,2414.481,2405.6036,2405.4657,7.172438856,58.77599422,24.33202334,-0.00024021
2013/11/29,2418.788,2442.676,2446.395,2432.387,6180.3746,61.9074,0.2999,2860.5676,9.216,1.3763,0.9081,3.0531,0.6752,2439.53,2413.8,2414.2867,10.03891575,58.65640614,24.33202334,-0.008264232
2013/12/2,2442.784,2423.969,2464.863,2397.007,11965.5123,112.9218,0.5805,2860.5676,9.2531,1.3818,0.9118,3.0498,0.6752,2438.944,2419.8318,2413.2752,10.56244134,54.54549369,7.889840901,0.009920671
2013/12/3,2475.135,2410.693,2448.333,2406.663,7445.5752,72.0452,0.3612,2861.086,9.2927,1.3877,0.9157,3.0333,0.6751,2418.788,2430.9054,2416.3373,12.76645208,58.29306764,7.889840901,0.013243496
2013/12/4,2468.197,2439.824,2486.64,2434.694,10265.0235,94.7839,0.4978,2861.0879,9.3812,1.4006,0.9244,3.002,0.6751,2442.784,2443.0362,2421.3658,16.92846105,62.75180635,21.00738758,-0.002803079
2013/12/5,2452.287,2476.453,2481.747,2460.576,7770.8932,72.9999,0.3769,2860.5483,9.3476,1.3961,0.9211,3.013,0.6752,2475.135,2448.7696,2427.1866,19.44291866,61.23974838,21.00738758,-0.006446001
2013/12/6,2450.872,2463.043,2470.813,2445.623,6611.4089,64.8432,0.3207,2860.5483,9.3133,1.391,0.9177,3.0252,0.6752,2468.197,2451.4382,2432.6191,19.92218979,57.80026955,13.67842202,-0.000577012
2013/12/9,2453.322,2460.028,2468.948,2445.94,5716.4884,57.6345,0.2773,2860.5483,9.3028,1.3894,0.9167,3.0274,0.6752,2452.287,2457.855,2438.8434,19.95777613,57.49100504,13.67842202,0.000999644
2013/12/10,2412.763,2456.23,2466.66,2444.526,6694.1424,61.2367,0.3247,2860.5483,9.2939,1.3881,0.9158,3.0307,0.6752,2450.872,2459.9626,2445.434,19.95365971,57.91092252,12.92831353,-0.016532277
2013/12/11,2410.015,2440.503,2440.503,2400.742,6807.5144,62.8089,0.3302,2860.5483,9.1473,1.3662,0.9014,3.0783,0.6752,2453.322,2447.4882,2445.2622,16.48756668,49.2392921,7.438655682,-0.001138943
2013/12/12,2406.639,2406.766,2423.309,2402.769,5014.7719,47.4814,0.2432,2860.5483,9.1343,1.3642,0.9001,3.0781,0.6752,2412.763,2435.8518,2442.3107,13.36486055,48.70712631,7.438655682,-0.001400821
2013/12/13,2367.923,2388.659,2416.26,2386.246,5150.1196,47.5835,0.2498,2860.5732,9.0965,1.3586,0.8963,3.0896,0.6752,2410.015,2426.7222,2439.0802,10.49667928,48.02048162,14.21040708,-0.016087166
2013/12/16,2356.376,2408.678,2412.734,2367.43,6458.1674,62.1079,0.3129,2873.6679,9.1004,1.3694,0.9045,3.0858,0.6721,2406.639,2410.1324,2433.9937,5.041452591,40.89963387,21.27380538,-0.004876425
2013/12/17,2357.226,2369.255,2373.286,2351.183,4848.3891,46.3061,0.2349,2873.6679,9.0592,1.3632,0.9004,3.1002,0.6721,2367.923,2390.7432,2425.3529,-0.211166068,39.0402006,26.87254307,0.000360723
2013/12/18,2332.41,2356.703,2368.583,2350.451,4001.5207,39.6753,0.1937,2873.7311,9.0493,1.3616,0.8994,3.1013,0.6721,2356.376,2379.6358,2413.562,-4.256252869,39.25911621,27.12400828,-0.010527629
2013/12/19,2278.136,2366.205,2370.991,2331.194,4809.568,45.1489,0.2328,2873.7311,8.9734,1.3502,0.8919,3.1285,0.6721,2357.226,2364.1148,2399.9833,-9.356600045,35.27610636,33.59350155,-0.023269494
2013/12/20,2284.602,2335.052,2338.875,2278.096,6520.4207,60.8621,0.3158,2879.5731,8.7588,1.316,0.8706,3.1982,0.6707,2332.41,2338.4142,2382.5682,-17.57552048,28.47247449,47.44695092,0.002838285
2013/12/23,2288.248,2283.8,2295.765,2259.575,4558.0285,44.4153,0.2206,2879.5731,8.8213,1.3254,0.8768,3.1863,0.6707,2278.136,2321.75,2365.9412,-23.29874851,30.19968821,51.26596015,0.001595902
2013/12/24,2305.11,2291.125,2312.832,2270.245,4559.9168,45.1732,0.2207,2879.5731,8.8278,1.3264,0.8774,3.1826,0.6707,2284.602,2308.1244,2349.4338,-27.22639727,31.20841566,41.09106941,0.007368957
2013/12/25,2265.334,2291.748,2305.609,2281.6,4400.5326,41.203,0.213,2879.5731,8.88,1.3342,0.8826,3.1625,0.6707,2288.248,2297.7012,2338.6685,-28.64822581,35.8273675,41.09106941,-0.017255576
2013/12/26,2303.478,2299.972,2301.493,2263.922,5149.7563,48.603,0.2493,2879.9671,8.7435,1.3137,0.869,3.2126,0.6706,2305.11,2284.286,2324.2004,-32.60873278,30.60674826,45.49527897,0.016838135
2013/12/27,2299.458,2268.535,2315.182,2264.386,5338.9157,51.1979,0.2584,2879.9671,8.8625,1.3316,0.8809,3.1687,0.6706,2265.334,2289.3544,2313.8843,-32.29725838,39.68354736,36.9565557,-0.001745187
2013/12/30,2330.026,2313.38,2316.621,2295.641,4841.4308,46.1564,0.2343,2880.0167,8.827,1.326,0.8773,3.1767,0.6706,2303.478,2292.3256,2307.0378,-32.00584957,39.10303634,36.05264655,0.013293567
2013/12/31,2321.978,2289.01,2333.074,2287.117,5663.107,57.0265,0.2741,2880.0167,8.9201,1.34,0.8866,3.1429,0.6918,2299.458,2300.6812,2304.4028,-28.97432586,45.61758223,25.82713039,-0.003454039
2014/1/2,2290.779,2323.433,2325.991,2310.653,4519.4291,49.0122,0.2186,2880.5029,8.8886,1.3349,0.8835,3.1523,0.6917,2330.026,2304.0548,2300.878,-26.9110144,44.27466448,25.82713039,-0.013436389
2014/1/3,2238.637,2311.968,2314.836,2280.887,5978.2645,57.7397,0.2891,2880.7261,8.7839,1.319,0.8731,3.1893,0.6917,2321.978,2309.1438,2296.7149,-27.47659072,39.42883145,35.93066247,-0.022761689
2014/1/6,2238.001,2286.371,2286.371,2229.334,6630.0403,59.9794,0.3205,2881.76,8.6415,1.2984,0.86,3.2431,0.6914,2290.779,2296.1756,2292.765,-31.76605832,32.93997549,48.91070707,-0.000284101
2014/1/7,2241.911,2222.306,2246.791,2218.647,4375.3103,42.5656,0.2112,2881.8391,8.6257,1.2958,0.8583,3.2458,0.6914,2238.637,2283.8842,2288.1049,-34.81548099,32.86892063,51.12141381,0.001747095
2014/1/8,2222.221,2240.635,2262.584,2228.418,5134.8854,50.6915,0.2479,2881.8391,8.6132,1.2939,0.8571,3.2495,0.6914,2238.001,2266.2612,2283.4712,-36.49596335,33.81415597,41.38501959,-0.008782686
2014/1/9,2204.851,2236.967,2258.894,2220.802,5598.7041,54.3995,0.2703,2883.1625,8.546,1.2842,0.8506,3.2719,0.6911,2241.911,2246.3098,2275.1823,-38.96738442,31.41526408,43.28274905,-0.007816504
2014/1/10,2193.679,2216.521,2224.494,2200.215,5416.9293,47.5723,0.2615,2883.4536,8.4917,1.2766,0.8458,3.2931,0.691,2222.221,2229.1242,2269.134,-41.84525125,29.43161432,48.16787228,-0.005067009
2014/1/13,2212.846,2206.996,2222.072,2183.597,5012.2772,46.123,0.2419,2883.4536,8.4879,1.276,0.8454,3.2986,0.691,2204.851,2220.1326,2258.1541,-44.51433493,28.19832932,51.77841281,0.008737377
2014/1/14,2208.941,2192.844,2214.124,2179.908,5404.9947,46.7851,0.2609,2883.4536,8.5426,1.2843,0.8509,3.2743,0.691,2193.679,2215.1016,2249.4929,-44.56922004,33.3578159,52.5682846,-0.001764696
2014/1/15,2211.844,2210.024,2215.903,2193.802,4896.2395,45.7559,0.2363,2883.8559,8.5158,1.2801,0.8482,3.2835,0.6909,2212.846,2208.5076,2237.3844,-44.41581983,32.84005718,51.28136177,0.001314204
2014/1/16,2178.488,2209.448,2227.262,2201.56,5229.8902,49.8428,0.2524,2884.1321,8.5104,1.2789,0.8477,3.2855,0.6908,2208.941,2206.4322,2226.371,-43.55789294,33.66436118,42.98789068,-0.01508063
2014/1/17,2165.993,2203.821,2205.972,2175.876,5027.3155,46.2682,0.2426,2884.1322,8.4384,1.2679,0.8404,3.3169,0.6908,2211.844,2201.1596,2215.1419,-45.05021925,29.22568552,49.70227911,-0.005735629
2014/1/20,2187.41,2173.651,2182.463,2156.458,4056.0154,39.1572,0.1958,2884.1322,8.372,1.2584,0.8339,3.3408,0.6908,2178.488,2195.6224,2207.8775,-46.70278009,27.74967997,54.10324361,0.009887844
2014/1/21,2243.796,2168.42,2197.923,2168.42,4030.6247,38.591,0.1945,2884.1322,8.4319,1.2673,0.8399,3.3161,0.6908,2165.993,2190.5352,2202.8184,-45.75681745,33.91081517,43.34890711,0.025777518
2014/1/22,2231.889,2190.432,2244.133,2187.534,7064.1375,64.8034,0.341,2884.1481,8.603,1.2931,0.8569,3.2459,0.6908,2187.41,2197.5062,2203.0069,-39.99620493,46.77861914,17.05411758,-0.005306632
2014/1/23,2245.678,2242.245,2248.924,2228.057,5634.5951,55.7264,0.272,2884.1481,8.55,1.2842,0.8507,3.2665,0.6908,2243.796,2201.5152,2203.9737,-35.97695346,44.79517039,14.70485268,0.006178175
2014/1/24,2215.919,2225.758,2257.355,2222.893,6116.767,59.5634,0.2952,2884.1481,8.5861,1.2896,0.8543,3.2496,0.6908,2231.889,2214.9532,2208.0564,-31.31799629,47.56776915,10.50191733,-0.013251677
2014/1/27,2219.855,2233.015,2233.231,2211.799,7034.4246,63.504,0.3395,2886.1724,8.4855,1.2729,0.844,3.2899,0.6904,2245.678,2224.9384,2210.2804,-29.68485325,42.59560983,14.91959691,0.001776238
2014/1/28,2227.781,2220.785,2233.257,2205.972,5326.913,49.4088,0.2571,2886.098,8.5201,1.2768,0.8467,3.282,0.6904,2215.919,2231.4274,2210.9813,-27.7530534,43.43774233,17.23055497,0.003570503
2014/1/29,2202.45,2225.711,2233.057,2219.928,5022.2717,48.7887,0.2424,2886.098,8.5549,1.2819,0.8501,3.2698,0.6904,2219.855,2228.2244,2212.8653,-25.29098738,45.18173349,17.23055497,-0.011370507
2014/1/30,2212.483,2223.163,2223.163,2200.224,4363.2304,43.476,0.2104,2886.2494,8.4726,1.2693,0.8419,3.3024,0.6903,2227.781,2222.3366,2211.9259,-25.09450844,40.84701572,25.19858707,0.004555382
2014/2/7,2267.534,2187.343,2212.498,2177.117,5045.9315,49.5971,0.2433,2886.2494,8.4886,1.2717,0.8435,3.2927,0.6903,2202.45,2215.6976,2215.3254,-23.85424138,43.1725321,33.30698795,0.024881999
2014/2/10,2285.562,2221.54,2270.194,2221.54,8306.5716,81.1032,0.4005,2886.7797,8.6521,1.2962,0.8597,3.2259,0.6902,2212.483,2226.0206,2225.4795,-18.2191462,53.88529035,3.220140674,0.007950487
2014/2/11,2291.246,2267.735,2296.516,2262.599,9922.9829,92.689,0.4785,2886.7797,8.7317,1.3082,0.8676,3.1991,0.6902,2267.534,2239.162,2235.2947,-12.15842893,56.76001067,7.083153309,0.002486916
2014/2/12,2279.554,2286.187,2294.317,2276.444,7659.2161,73.4874,0.3692,2886.7797,8.7397,1.309,0.8684,3.1981,0.6902,2285.562,2251.855,2240.0397,-6.818021628,57.65627554,7.083153309,-0.0051029
2014/2/13,2295.575,2288.451,2307.474,2278.261,9621.7789,87.3521,0.4638,2886.7798,8.7188,1.3059,0.8664,3.2093,0.6902,2291.246,2267.2758,2244.8062,-3.488938736,55.1251148,12.16571957,0.007028129
2014/2/14,2311.647,2278.4,2295.852,2274.429,6708.2997,64.6133,0.3234,2886.7798,8.7616,1.3123,0.8706,3.1912,0.6902,2279.554,2283.8942,2249.7959,0.437105566,57.85535607,10.27375046,0.007001296
2014/2/17,2282.442,2308.791,2315.579,2293.552,8783.1666,86.8714,0.4234,2886.8226,8.8127,1.3201,0.8763,3.1679,0.6902,2295.575,2292.7168,2259.3687,4.790181808,60.45466514,17.94682654,-0.012633849
2014/2/18,2308.656,2310.309,2310.309,2276.108,8704.9743,88.1073,0.419,2886.8226,8.6907,1.3043,0.8659,3.2039,0.6902,2311.647,2292.0928,2265.6274,5.81637907,53.94392923,9.064946627,0.011485067
2014/2/19,2287.436,2280.927,2317.42,2274.152,9935.2561,88.3419,0.4782,2886.8226,8.8156,1.323,0.8783,3.1612,0.6902,2282.442,2295.5748,2273.7149,8.645241552,58.28641627,11.9749546,-0.009191495
